Date,Open,High,Low,Close,Adj Close,Volume
2007-05-15,100.03,100.03,99.96,100.03,100.03,2
2007-05-16,100.03,100.03,100.03,100.03,100.03,0
2007-05-17,99.98,99.98,99.98,99.98,99.98,1
2007-05-18,99.98,99.98,99.98,99.98,99.98,0
2007-05-21,99.89,99.91,99.89,99.89,99.89,3
2007-05-22,99.89,99.89,99.89,99.89,99.89,0
2007-05-23,99.76,99.76,99.76,99.76,99.76,100
2007-05-24,99.76,99.76,99.76,99.76,99.76,0
2007-05-25,99.76,99.76,99.76,99.76,99.76,0
2007-05-28,99.76,99.76,99.76,99.76,99.76,0
2007-05-29,99.7,99.7,99.7,99.7,99.7,5
2007-05-30,99.7,99.7,99.7,99.7,99.7,0
2007-05-31,99.7,99.7,99.7,99.7,99.7,0
2007-06-01,99.7,99.7,99.7,99.7,99.7,0
2007-06-04,99.7,99.7,99.7,99.7,99.7,0
2007-06-05,99.7,99.7,99.7,99.7,99.7,0
2007-06-06,99.7,99.7,99.7,99.7,99.7,0
2007-06-07,99.06,99.06,99.06,99.06,99.06,400
2007-06-08,99.06,99.06,99.06,99.06,99.06,0
2007-06-11,98.97,98.97,98.97,98.97,98.97,15001
2007-06-12,98.97,99.9,98.82,98.97,98.97,141706
2007-06-13,98.56,98.56,98.56,98.56,98.56,15001
2007-06-14,98.56,98.56,98.56,98.56,98.56,0
2007-06-15,98.66,98.66,98.66,98.66,98.66,1
2007-06-18,98.66,98.66,98.66,98.66,98.66,0
2007-06-19,98.66,98.66,98.66,98.66,98.66,0
2007-06-20,98.66,98.66,98.66,98.66,98.66,0
2007-06-21,98.67,98.67,98.67,98.67,98.67,11
2007-06-22,98.75,98.76,98.75,98.75,98.75,1651
2007-06-25,98.89,98.99,98.89,98.89,98.89,7
2007-06-26,98.89,98.89,98.89,98.89,98.89,0
2007-06-27,99.36,99.36,99.36,99.36,99.36,250
2007-06-28,99.14,99.14,99.14,99.14,99.14,45
2007-06-29,99.14,99.14,99.14,99.14,99.14,0
2007-07-02,99.14,99.14,99.14,99.14,99.14,0
2007-07-03,99.14,99.14,99.14,99.14,99.14,0
2007-07-04,99.14,99.14,99.14,99.14,99.14,0
2007-07-05,99.0,99.0,99.0,99.0,99.0,20
2007-07-06,99.0,99.0,99.0,99.0,99.0,0
2007-07-09,98.58,98.76,98.58,98.58,98.58,261
2007-07-10,98.68,98.68,98.68,98.68,98.68,0
2007-07-11,99.16,99.43,99.16,99.16,99.16,19809
2007-07-12,99.16,99.16,99.16,99.16,99.16,0
2007-07-13,99.1,99.1,99.1,99.1,99.1,700
2007-07-16,99.1,99.1,99.1,99.1,99.1,0
2007-07-17,99.12,99.12,99.12,99.12,99.12,0
2007-07-18,99.12,99.21,99.11,99.12,99.12,10218
2007-07-19,99.11,99.11,99.11,99.11,99.11,0
2007-07-20,99.11,99.11,99.11,99.11,99.11,0
2007-07-23,99.92,99.98,99.91,99.92,99.92,173
2007-07-24,99.96,99.96,99.96,99.96,99.96,144
2007-07-25,99.96,99.96,99.96,99.96,99.96,0
2007-07-26,99.96,99.96,99.96,99.96,99.96,0
2007-07-27,99.96,99.96,99.96,99.96,99.96,0
2007-07-30,99.96,99.96,99.96,99.96,99.96,0
2007-07-31,99.96,99.96,99.96,99.96,99.96,0
2007-08-01,99.96,99.96,99.96,99.96,99.96,0
2007-08-02,99.96,99.96,99.96,99.96,99.96,0
2007-08-03,99.96,99.96,99.96,99.96,99.96,0
2007-08-06,99.96,99.96,99.96,99.96,99.96,0
2007-08-07,99.96,99.96,99.96,99.96,99.96,0
2007-08-08,100.35,100.35,100.1,100.1,100.1,10035
2007-08-09,100.1,100.1,100.1,100.1,100.1,0
2007-08-10,100.85,100.85,100.7,100.8,100.8,31
2007-08-13,100.8,100.8,100.8,100.8,100.8,0
2007-08-14,100.8,100.8,100.8,100.8,100.8,0
2007-08-16,101.38,101.47,101.38,101.47,101.47,10020
2007-08-17,101.47,101.47,101.47,101.47,101.47,0
2007-08-20,101.47,101.47,101.47,101.47,101.47,0
2007-08-21,101.47,101.47,101.47,101.47,101.47,0
2007-08-22,101.5,101.63,101.5,101.5,101.5,20040
2007-08-23,101.63,101.63,101.63,101.63,101.63,0
2007-08-24,101.61,101.61,101.61,101.61,101.61,10001
2007-08-27,101.61,101.61,101.61,101.61,101.61,0
2007-08-28,101.65,101.65,101.57,101.58,101.58,73
2007-08-29,101.58,101.58,101.58,101.58,101.58,0
2007-08-30,101.65,101.65,101.65,101.65,101.65,0
2007-08-31,101.65,101.65,101.65,101.65,101.65,0
2007-09-03,101.65,101.65,101.65,101.65,101.65,0
2007-09-04,101.73,101.73,101.73,101.73,101.73,50
2007-09-05,101.74,101.74,101.74,101.74,101.74,10001
2007-09-06,101.84,101.84,101.81,101.81,101.81,10301
2007-09-07,102.2,102.2,102.2,102.2,102.2,10001
2007-09-10,102.47,102.47,102.47,102.47,102.47,0
2007-09-11,102.42,102.42,102.42,102.42,102.42,30
2007-09-12,102.46,102.46,102.46,102.46,102.46,5
2007-09-13,102.46,102.46,102.19,102.19,102.19,19
2007-09-14,102.19,102.19,102.19,102.19,102.19,64
2007-09-17,102.31,102.31,102.31,102.31,102.31,179
2007-09-18,101.98,101.98,101.88,101.92,101.92,42
2007-09-19,101.92,101.92,101.92,101.92,101.92,0
2007-09-20,101.92,101.92,101.92,101.92,101.92,0
2007-09-21,101.54,101.54,101.54,101.54,101.54,5064
2007-09-24,101.54,101.54,101.54,101.54,101.54,0
2007-09-25,101.54,101.54,101.54,101.54,101.54,0
2007-09-26,101.54,101.54,101.54,101.54,101.54,0
2007-09-27,100.93,101.48,100.93,101.44,101.44,21972
2007-09-28,101.65,101.75,101.65,101.75,101.75,253
2007-10-01,101.67,101.77,101.67,101.75,101.75,124
2007-10-02,101.77,101.77,101.77,101.77,101.77,65
2007-10-03,101.77,101.77,101.77,101.77,101.77,0
2007-10-04,102.14,102.14,102.14,102.14,102.14,70
2007-10-05,102.14,102.14,102.14,102.14,102.14,0
2007-10-08,101.81,101.81,101.81,101.81,101.81,300
2007-10-09,101.87,101.87,101.87,101.87,101.87,198
2007-10-10,101.87,101.87,101.87,101.87,101.87,0
2007-10-11,101.87,101.87,101.87,101.87,101.87,0
2007-10-12,101.42,101.42,101.42,101.42,101.42,27
2007-10-15,101.31,101.31,101.26,101.31,101.31,21
2007-10-16,101.31,101.31,101.31,101.31,101.31,0
2007-10-17,101.31,101.31,101.31,101.31,101.31,0
2007-10-18,101.31,101.31,101.31,101.31,101.31,0
2007-10-19,102.08,102.08,102.08,102.08,102.08,9
2007-10-22,102.64,102.64,102.64,102.64,102.64,100
2007-10-23,102.55,102.55,102.55,102.55,102.55,60
2007-10-24,103.0,103.0,102.79,102.97,102.97,152
2007-10-25,103.27,103.27,103.27,103.27,103.27,0
2007-10-26,102.74,102.74,102.74,102.74,102.74,1
2007-10-29,102.72,102.72,102.72,102.72,102.72,34
2007-10-30,102.72,102.72,102.72,102.72,102.72,0
2007-10-31,102.42,102.42,102.42,102.42,102.42,2
2007-11-01,102.0,102.22,102.0,102.0,102.0,101
2007-11-02,102.94,102.94,102.94,102.94,102.94,8600
2007-11-05,103.2,103.2,103.04,103.04,103.04,65
2007-11-06,103.0,103.0,103.0,103.0,103.0,0
2007-11-07,103.0,103.0,103.0,103.0,103.0,27
2007-11-08,103.25,103.25,103.25,103.25,103.25,20
2007-11-09,103.25,103.25,103.25,103.25,103.25,0
2007-11-12,103.45,103.45,103.45,103.45,103.45,0
2007-11-13,103.49,103.53,103.3,103.3,103.3,65233
2007-11-14,103.09,103.09,103.09,103.09,103.09,2529
2007-11-15,103.36,103.42,103.26,103.32,103.32,5697
2007-11-16,103.53,103.57,103.42,103.54,103.54,326
2007-11-19,103.69,103.86,103.67,103.85,103.85,20357
2007-11-20,103.94,103.94,103.8,103.8,103.8,213
2007-11-21,104.05,104.05,104.05,104.05,104.05,39
2007-11-22,104.1,104.1,104.1,104.1,104.1,20
2007-11-23,104.0,104.0,103.83,103.83,103.83,31
2007-11-26,103.9,103.9,103.9,103.9,103.9,0
2007-11-27,104.04,104.04,104.0,104.0,104.0,32
2007-11-28,104.0,104.0,103.57,103.57,103.57,1771
2007-11-29,103.7,103.7,103.7,103.7,103.7,6
2007-11-30,103.73,103.73,103.44,103.44,103.44,8196
2007-12-03,103.67,103.73,103.67,103.67,103.67,403
2007-12-04,103.67,103.67,103.67,103.67,103.67,0
2007-12-05,103.67,103.67,103.67,103.67,103.67,0
2007-12-06,104.12,104.12,104.12,104.12,104.12,0
2007-12-07,103.75,103.75,103.75,103.75,103.75,0
2007-12-10,103.16,103.26,103.11,103.11,103.11,24775
2007-12-11,103.07,103.17,103.0,103.17,103.17,46
2007-12-12,103.18,103.18,102.7,103.17,103.17,23518
2007-12-13,102.79,102.79,102.79,102.79,102.79,0
