Date,Dividend,Pay Date
2021-03-18,0.23996,2021-03-31
2020-12-17,0.2142,2020-12-30
2020-09-24,0.25077,2020-10-07
2020-06-11,0.19529,2020-06-24
2020-03-26,0.28924,2020-04-08
2019-12-12,0.20261,2019-12-27
2019-09-26,0.22852,2019-10-09
2019-06-27,0.22347,2019-07-10
2019-03-28,0.23471,2019-04-10
