Date,Dividend,Pay Date
2019-08-01,0.2032,2019-08-15
2019-02-01,0.1856,2019-02-15
2018-08-01,0.2263,2018-08-16
2018-02-01,0.1809,2018-02-15
2017-08-01,0.2439,2017-08-15
2017-02-01,0.2098,2017-02-15
2016-08-02,0.2399,2016-08-15
2016-02-01,0.2723,2016-02-15
2015-07-31,0.3323,2015-08-14
2014-07-31,0.5375,2014-08-14
2014-01-31,0.6035,2014-02-14
2013-07-31,0.6459,2013-08-14
2013-01-31,0.7342,2013-02-14
2012-07-31,0.8525,2012-08-14
